cause_name,_id,cause_id
"ObjectID(""647775723de912b907136a5e"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a5f"")"
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a60"")"
"ObjectID(""647775723de912b907136a61"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a62"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a63"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a64"")"
"ObjectID(""647775723de912b907136a65"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a66"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a67"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a68"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a69"")"
"ObjectID(""647775723de912b907136a6a"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a6b"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a6c"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a6d"")"
Cardiovascular diseases,"ObjectID(""647775723de912b907136a6e"")",491
"ObjectID(""647775723de912b907136a6f"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a70"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a71"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a72"")"
"ObjectID(""647775723de912b907136a73"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a74"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a75"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a76"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a77"")"
"ObjectID(""647775723de912b907136a78"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136a79"")",491
"ObjectID(""647775723de912b907136a7a"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a7b"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a7c"")"
"ObjectID(""647775723de912b907136a7d"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a7e"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136a7f"")",491
"ObjectID(""647775723de912b907136a80"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a81"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a82"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a83"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a84"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a85"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a86"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a87"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a88"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a89"")"
"ObjectID(""647775723de912b907136a8a"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a8b"")"
"ObjectID(""647775723de912b907136a8c"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a8d"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a8e"")"
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a8f"")"
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a90"")"
"ObjectID(""647775723de912b907136a91"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a92"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a93"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a94"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a95"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a96"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a97"")"
"ObjectID(""647775723de912b907136a98"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a99"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a9a"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136a9b"")",491
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a9c"")"
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136a9d"")"
"ObjectID(""647775723de912b907136a9e"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136a9f"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aa0"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aa1"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aa2"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aa3"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aa4"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aa5"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aa6"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136aa7"")"
"ObjectID(""647775723de912b907136aa8"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aa9"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aaa"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aab"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136aac"")",491
"ObjectID(""647775723de912b907136aad"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aae"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aaf"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ab0"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ab1"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ab2"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ab3"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ab4"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ab5"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ab6"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ab7"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136ab8"")",491
Cardiovascular diseases,"ObjectID(""647775723de912b907136ab9"")",491
"ObjectID(""647775723de912b907136aba"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136abb"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136abc"")"
"ObjectID(""647775723de912b907136abd"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136abe"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136abf"")"
"ObjectID(""647775723de912b907136ac0"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136ac1"")"
"ObjectID(""647775723de912b907136ac2"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ac3"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ac4"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ac5"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ac6"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ac7"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ac8"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ac9"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aca"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136acb"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136acc"")"
"ObjectID(""647775723de912b907136acd"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ace"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136acf"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ad0"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136ad1"")",491
"ObjectID(""647775723de912b907136ad2"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ad3"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136ad4"")",491
"ObjectID(""647775723de912b907136ad5"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ad6"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ad7"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ad8"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ad9"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ada"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136adb"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136adc"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136add"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ade"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136adf"")"
"ObjectID(""647775723de912b907136ae0"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ae1"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ae2"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ae3"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ae4"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ae5"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136ae6"")",491
"ObjectID(""647775723de912b907136ae7"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ae8"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136ae9"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aea"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aeb"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aec"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aed"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136aee"")"
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136aef"")"
"ObjectID(""647775723de912b907136af0"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136af1"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136af2"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136af3"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136af4"")",491
"ObjectID(""647775723de912b907136af5"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136af6"")"
"ObjectID(""647775723de912b907136af7"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136af8"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136af9"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136afa"")"
Cardiovascular diseases,"ObjectID(""647775723de912b907136afb"")",491
Cardiovascular diseases,"ObjectID(""647775723de912b907136afc"")",491
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136afd"")"
"ObjectID(""647775723de912b907136afe"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136aff"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b00"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b01"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136b02"")"
"ObjectID(""647775723de912b907136b03"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136b04"")"
Cardiovascular diseases,"ObjectID(""647775723de912b907136b05"")",491
"ObjectID(""647775723de912b907136b06"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b07"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136b08"")"
"ObjectID(""647775723de912b907136b09"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b0a"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136b0b"")",491
"ObjectID(""647775723de912b907136b0c"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136b0d"")",491
"ObjectID(""647775723de912b907136b0e"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b0f"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136b10"")",491
"ObjectID(""647775723de912b907136b11"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136b12"")",491
"ObjectID(""647775723de912b907136b13"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b14"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136b15"")"
"ObjectID(""647775723de912b907136b16"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b17"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b18"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b19"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b1a"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b1b"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b1c"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b1d"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b1e"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136b1f"")",491
Cardiovascular diseases,"ObjectID(""647775723de912b907136b20"")",491
"ObjectID(""647775723de912b907136b21"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b22"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b23"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b24"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b25"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b26"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b27"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136b28"")",491
"ObjectID(""647775723de912b907136b29"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136b2a"")"
"ObjectID(""647775723de912b907136b2b"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b2c"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b2d"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b2e"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b2f"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b30"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b31"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b32"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b33"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136b34"")",491
"ObjectID(""647775723de912b907136b35"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b36"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b37"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b38"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b39"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136b3a"")",491
"ObjectID(""647775723de912b907136b3b"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b3c"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b3d"")",491,Cardiovascular diseases
Cardiovascular diseases,"ObjectID(""647775723de912b907136b3e"")",491
"ObjectID(""647775723de912b907136b3f"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b40"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b41"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136b42"")"
"ObjectID(""647775723de912b907136b43"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b44"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b45"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136b46"")"
"ObjectID(""647775723de912b907136b47"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b48"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b49"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b4a"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136b4b"")"
"ObjectID(""647775723de912b907136b4c"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b4d"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b4e"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b4f"")",491,Cardiovascular diseases
491,Cardiovascular diseases,"ObjectID(""647775723de912b907136b50"")"
"ObjectID(""647775723de912b907136b51"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b52"")",491,Cardiovascular diseases
"ObjectID(""647775723de912b907136b53"")",491,Cardiovascular diseases
